"","Sample_set","Site","Date","Zone_name","Zone","Meter","Vegetation_species","pcent_basal_cover","Elevation_NAVD88","Elevation_MSL","Simplified_zone_name"
"2482",1,"Mosaic (Archie Creek)","2/9/2016","Immature Mangrove Fringe","B",34,"none/detritus",96,0.159257035598406,0.443257035598406,"Mangrove"
"2483",1,"Mosaic (Archie Creek)","2/9/2016","Immature Mangrove Fringe","B",34,"Pneumatophore",2,0.159257035598406,0.443257035598406,"Mangrove"
"2484",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",34.5,"Laguncularia racemosa",2,0.140205366603125,0.424205366603125,"Salt barren"
"2485",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",34.5,"none/detritus",98,0.140205366603125,0.424205366603125,"Salt barren"
"2486",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",35,"none/detritus",100,0.121153697607845,0.405153697607844,"Salt barren"
"2487",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",35.5,"Laguncularia racemosa",5,0.122063376357831,0.406063376357831,"Salt barren"
"2488",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",35.5,"none/detritus",94,0.122063376357831,0.406063376357831,"Salt barren"
"2489",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",35.5,"Pneumatophore",1,0.122063376357831,0.406063376357831,"Salt barren"
"2490",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",36,"Laguncularia racemosa",5,0.128464670981865,0.412464670981865,"Salt barren"
"2491",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",36,"none/detritus",94,0.128464670981865,0.412464670981865,"Salt barren"
"2492",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",36,"Pneumatophore",1,0.128464670981865,0.412464670981865,"Salt barren"
"2493",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",36.5,"none/detritus",100,0.1348659656059,0.4188659656059,"Salt barren"
"2494",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",37,"Laguncularia racemosa",4,0.138414256335186,0.422414256335186,"Salt barren"
"2495",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",37,"none/detritus",92,0.138414256335186,0.422414256335186,"Salt barren"
"2496",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",37,"Pneumatophore",4,0.138414256335186,0.422414256335186,"Salt barren"
"2497",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",37.5,"Laguncularia racemosa",3,0.140943716281873,0.424943716281873,"Salt barren"
"2498",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",37.5,"none/detritus",95,0.140943716281873,0.424943716281873,"Salt barren"
"2499",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",37.5,"Pneumatophore",2,0.140943716281873,0.424943716281873,"Salt barren"
"2500",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",38,"none/detritus",99,0.14347317622856,0.42747317622856,"Salt barren"
"2501",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",38,"Pneumatophore",1,0.14347317622856,0.42747317622856,"Salt barren"
"2502",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",38.5,"Laguncularia racemosa",3,0.140563108648503,0.424563108648503,"Salt barren"
"2503",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",38.5,"none/detritus",97,0.140563108648503,0.424563108648503,"Salt barren"
"2504",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",39,"Laguncularia racemosa",8,0.135583149423915,0.419583149423915,"Salt barren"
"2505",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",39,"none/detritus",90,0.135583149423915,0.419583149423915,"Salt barren"
"2506",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",39,"Pneumatophore",2,0.135583149423915,0.419583149423915,"Salt barren"
"2507",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",39.5,"none/detritus",100,0.130603190199327,0.414603190199327,"Salt barren"
"2508",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",40,"Laguncularia racemosa",2,0.146325296027594,0.430325296027594,"Salt barren"
"2509",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",40,"none/detritus",96,0.146325296027594,0.430325296027594,"Salt barren"
"2510",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",40,"Pneumatophore",2,0.146325296027594,0.430325296027594,"Salt barren"
"2511",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",40.5,"Laguncularia racemosa",1,0.172518694963399,0.456518694963399,"Salt barren"
"2512",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",40.5,"none/detritus",1,0.172518694963399,0.456518694963399,"Salt barren"
"2513",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",40.5,"none/detritus",98,0.172518694963399,0.456518694963399,"Salt barren"
"2514",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",41,"Laguncularia racemosa",3,0.198712093899204,0.482712093899204,"Salt barren"
"2515",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",41,"none/detritus",1,0.198712093899204,0.482712093899204,"Salt barren"
"2516",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",41,"none/detritus",94,0.198712093899204,0.482712093899204,"Salt barren"
"2517",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",41,"Pneumatophore",2,0.198712093899204,0.482712093899204,"Salt barren"
"2518",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",41.5,"none/detritus",100,0.191801709260921,0.475801709260921,"Salt barren"
"2519",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",42,"none/detritus",100,0.165194914670106,0.449194914670106,"Salt barren"
"2520",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",42.5,"none/detritus",99,0.138588120079291,0.422588120079291,"Salt barren"
"2521",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",42.5,"Pneumatophore",1,0.138588120079291,0.422588120079291,"Salt barren"
"2522",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",43,"none/detritus",100,0.110840885493463,0.394840885493463,"Salt barren"
"2523",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",43.5,"none/detritus",99,0.0820512768046028,0.366051276804603,"Salt barren"
"2524",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",43.5,"Paspalum sp.",1,0.0820512768046028,0.366051276804603,"Salt barren"
"2525",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",44,"none/detritus",99,0.0532616681157429,0.337261668115743,"Salt barren"
"2526",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",44,"Paspalum sp.",1,0.0532616681157429,0.337261668115743,"Salt barren"
"2527",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",44.5,"Laguncularia racemosa",1,0.0536187824699937,0.337618782469994,"Salt barren"
"2528",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",44.5,"none/detritus",98,0.0536187824699937,0.337618782469994,"Salt barren"
"2529",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",44.5,"Paspalum sp.",1,0.0536187824699937,0.337618782469994,"Salt barren"
"2530",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",45,"Laguncularia racemosa",1,0.0825312200546879,0.366531220054688,"Salt barren"
"2531",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",45,"none/detritus",99,0.0825312200546879,0.366531220054688,"Salt barren"
"2532",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",45.5,"none/detritus",98,0.111443657639382,0.395443657639382,"Salt barren"
"2533",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",45.5,"Paspalum sp.",2,0.111443657639382,0.395443657639382,"Salt barren"
"2534",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",46,"none/detritus",99,0.125199489802094,0.409199489802094,"Salt barren"
"2535",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",46,"Paspalum sp.",1,0.125199489802094,0.409199489802094,"Salt barren"
"2536",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",46.5,"none/detritus",99,0.120272190982396,0.404272190982396,"Salt barren"
"2537",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",46.5,"Paspalum sp.",1,0.120272190982396,0.404272190982396,"Salt barren"
"2538",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",47,"none/detritus",99,0.115344892162699,0.399344892162699,"Salt barren"
"2539",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",47,"Paspalum sp.",1,0.115344892162699,0.399344892162699,"Salt barren"
"2540",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",47.5,"Laguncularia racemosa",1,0.115296398451181,0.399296398451181,"Salt barren"
"2541",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",47.5,"none/detritus",97,0.115296398451181,0.399296398451181,"Salt barren"
"2542",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",47.5,"Paspalum sp.",1,0.115296398451181,0.399296398451181,"Salt barren"
"2543",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",47.5,"Pneumatophore",1,0.115296398451181,0.399296398451181,"Salt barren"
"2544",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",48,"Laguncularia racemosa",2,0.122075030459506,0.406075030459506,"Salt barren"
"2545",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",48,"none/detritus",96,0.122075030459506,0.406075030459506,"Salt barren"
"2546",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",48,"Pneumatophore",2,0.122075030459506,0.406075030459506,"Salt barren"
"2547",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",48.5,"Laguncularia racemosa",3,0.128853662467831,0.412853662467831,"Salt barren"
"2548",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",48.5,"none/detritus",97,0.128853662467831,0.412853662467831,"Salt barren"
"2549",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",49,"Laguncularia racemosa",5,0.133849349514192,0.417849349514192,"Salt barren"
"2550",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",49,"none/detritus",93,0.133849349514192,0.417849349514192,"Salt barren"
"2551",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",49,"Pneumatophore",2,0.133849349514192,0.417849349514192,"Salt barren"
"2552",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",49.5,"Laguncularia racemosa",3,0.13566394679435,0.41966394679435,"Salt barren"
"2553",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",49.5,"none/detritus",94,0.13566394679435,0.41966394679435,"Salt barren"
"2554",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",49.5,"Paspalum sp.",1,0.13566394679435,0.41966394679435,"Salt barren"
"2555",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",49.5,"Pneumatophore",2,0.13566394679435,0.41966394679435,"Salt barren"
"2556",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",50,"Laguncularia racemosa",3,0.137478544074509,0.421478544074509,"Salt barren"
"2557",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",50,"none/detritus",95,0.137478544074509,0.421478544074509,"Salt barren"
"2558",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",50,"Paspalum sp.",1,0.137478544074509,0.421478544074509,"Salt barren"
"2559",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",50,"Pneumatophore",1,0.137478544074509,0.421478544074509,"Salt barren"
"2560",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",50.5,"Laguncularia racemosa",5,0.137977750926491,0.421977750926491,"Salt barren"
"2561",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",50.5,"none/detritus",92,0.137977750926491,0.421977750926491,"Salt barren"
"2562",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",50.5,"Paspalum sp.",1,0.137977750926491,0.421977750926491,"Salt barren"
"2563",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",50.5,"Pneumatophore",2,0.137977750926491,0.421977750926491,"Salt barren"
"2564",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",51,"Laguncularia racemosa",2,0.135873901033039,0.419873901033039,"Salt barren"
"2565",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",51,"none/detritus",96,0.135873901033039,0.419873901033039,"Salt barren"
"2566",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",51,"Paspalum sp.",1,0.135873901033039,0.419873901033039,"Salt barren"
"2567",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",51,"Pneumatophore",1,0.135873901033039,0.419873901033039,"Salt barren"
"2568",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",51.5,"Laguncularia racemosa",5,0.133770051139587,0.417770051139586,"Salt barren"
"2569",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",51.5,"none/detritus",91,0.133770051139587,0.417770051139586,"Salt barren"
"2570",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",51.5,"Paspalum sp.",1,0.133770051139587,0.417770051139586,"Salt barren"
"2571",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",51.5,"Pneumatophore",3,0.133770051139587,0.417770051139586,"Salt barren"
"2572",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",52,"Laguncularia racemosa",2,0.134583136152237,0.418583136152237,"Salt barren"
"2573",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",52,"none/detritus",95,0.134583136152237,0.418583136152237,"Salt barren"
"2574",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",52,"Paspalum sp.",1,0.134583136152237,0.418583136152237,"Salt barren"
"2575",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",52,"Pneumatophore",2,0.134583136152237,0.418583136152237,"Salt barren"
"2576",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",52.5,"Laguncularia racemosa",1,0.142425551041362,0.426425551041362,"Salt barren"
"2577",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",52.5,"none/detritus",98,0.142425551041362,0.426425551041362,"Salt barren"
"2578",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",52.5,"Pneumatophore",1,0.142425551041362,0.426425551041362,"Salt barren"
"2579",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",53,"Laguncularia racemosa",5,0.150267965930487,0.434267965930487,"Salt barren"
"2580",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",53,"none/detritus",92,0.150267965930487,0.434267965930487,"Salt barren"
"2581",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",53,"Paspalum sp.",1,0.150267965930487,0.434267965930487,"Salt barren"
"2582",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",53,"Pneumatophore",2,0.150267965930487,0.434267965930487,"Salt barren"
"2583",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",53.5,"Laguncularia racemosa",6,0.154478802869902,0.438478802869902,"Salt barren"
"2584",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",53.5,"none/detritus",90,0.154478802869902,0.438478802869902,"Salt barren"
"2585",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",53.5,"Paspalum sp.",1,0.154478802869902,0.438478802869902,"Salt barren"
"2586",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",53.5,"Pneumatophore",3,0.154478802869902,0.438478802869902,"Salt barren"
"2587",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",54,"Avicennia germinans",1,0.148447222375911,0.432447222375911,"Salt barren"
"2588",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",54,"Laguncularia racemosa",3,0.148447222375911,0.432447222375911,"Salt barren"
"2589",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",54,"none/detritus",95,0.148447222375911,0.432447222375911,"Salt barren"
"2590",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",54,"Pneumatophore",1,0.148447222375911,0.432447222375911,"Salt barren"
"2591",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",54.5,"Laguncularia racemosa",4,0.14241564188192,0.42641564188192,"Salt barren"
"2592",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",54.5,"none/detritus",92,0.14241564188192,0.42641564188192,"Salt barren"
"2593",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",54.5,"Paspalum sp.",1,0.14241564188192,0.42641564188192,"Salt barren"
"2594",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",54.5,"Pneumatophore",3,0.14241564188192,0.42641564188192,"Salt barren"
"2595",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",55,"Laguncularia racemosa",5,0.132040542162271,0.416040542162271,"Salt barren"
"2596",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",55,"none/detritus",93,0.132040542162271,0.416040542162271,"Salt barren"
"2597",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",55,"Pneumatophore",2,0.132040542162271,0.416040542162271,"Salt barren"
"2598",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",55.5,"Laguncularia racemosa",2,0.101767778361885,0.385767778361885,"Salt barren"
"2599",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",55.5,"none/detritus",97,0.101767778361885,0.385767778361885,"Salt barren"
"2600",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",55.5,"Pneumatophore",1,0.101767778361885,0.385767778361885,"Salt barren"
"2601",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",56,"Laguncularia racemosa",15,0.0714950145614986,0.355495014561499,"Salt barren"
"2602",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",56,"none/detritus",1,0.0714950145614986,0.355495014561499,"Salt barren"
"2603",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",56,"none/detritus",84,0.0714950145614986,0.355495014561499,"Salt barren"
"2604",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",56.5,"Laguncularia racemosa",1,0.0442118741672837,0.328211874167284,"Salt barren"
"2605",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",56.5,"none/detritus",97,0.0442118741672837,0.328211874167284,"Salt barren"
"2606",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",56.5,"Paspalum sp.",1,0.0442118741672837,0.328211874167284,"Salt barren"
"2607",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",56.5,"Pneumatophore",1,0.0442118741672837,0.328211874167284,"Salt barren"
"2608",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",57,"none/detritus",99,0.0655217122134638,0.349521712213464,"Salt barren"
"2609",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",57,"Paspalum sp.",1,0.0655217122134638,0.349521712213464,"Salt barren"
"2610",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",57.5,"Laguncularia racemosa",8,0.0868315502596439,0.370831550259644,"Salt barren"
"2611",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",57.5,"none/detritus",89,0.0868315502596439,0.370831550259644,"Salt barren"
"2612",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",57.5,"Paspalum sp.",2,0.0868315502596439,0.370831550259644,"Salt barren"
"2613",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",57.5,"Pneumatophore",1,0.0868315502596439,0.370831550259644,"Salt barren"
"2614",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",58,"none/detritus",98,0.106975423826287,0.390975423826287,"Salt barren"
"2615",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",58,"Paspalum sp.",1,0.106975423826287,0.390975423826287,"Salt barren"
"2616",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",58,"Pneumatophore",1,0.106975423826287,0.390975423826287,"Salt barren"
"2617",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",58.5,"Laguncularia racemosa",1,0.0991155414765697,0.38311554147657,"Salt barren"
"2618",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",58.5,"none/detritus",97,0.0991155414765697,0.38311554147657,"Salt barren"
"2619",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",58.5,"Paspalum sp.",2,0.0991155414765697,0.38311554147657,"Salt barren"
"2620",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",59,"Juncus roemerianus",3,0.0912556591268529,0.375255659126853,"Salt barren"
"2621",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",59,"Laguncularia racemosa",1,0.0912556591268529,0.375255659126853,"Salt barren"
"2622",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",59,"none/detritus",95,0.0912556591268529,0.375255659126853,"Salt barren"
"2623",1,"Mosaic (Archie Creek)","2/9/2016","Tidal Mud Flat","C",59,"Paspalum sp.",1,0.0912556591268529,0.375255659126853,"Salt barren"
"2624",1,"Mosaic (Archie Creek)","2/9/2016","Juncus Marsh","D",59.5,"Juncus roemerianus",20,0.08352132087809,0.36752132087809,"Salt marsh"
"2625",1,"Mosaic (Archie Creek)","2/9/2016","Juncus Marsh","D",59.5,"Laguncularia racemosa",3,0.08352132087809,0.36752132087809,"Salt marsh"
"2626",1,"Mosaic (Archie Creek)","2/9/2016","Juncus Marsh","D",59.5,"none/detritus",77,0.08352132087809,0.36752132087809,"Salt marsh"
